n,per_day,hit_rate,win_rate,mean_pct,median_pct,pl_ratio,front_mean_pct,back_mean_pct,both_halves_positive,spike_mean_pct,spike_median_pct,label,k
493833,363.65,64.75,40.593,-0.2597,-0.26,0.917,-0.307,-0.2285,False,1.0716,0.7634,pct_chg≤3 & atr_pct≤2.5 & rsi6≤60,3
357296,263.1,74.193,41.018,-0.2597,-0.5073,1.147,-0.3693,-0.2027,False,2.2309,1.407,atr_pct≤4.5 & hhv60_pos≥0.85 & turnover≥3,3
817088,601.68,76.567,43.139,-0.2598,-0.4354,1.06,-0.334,-0.2008,False,2.3418,1.6216,clv≥0.5 & atr_pct≥3.5 & range_contract≤1.2,3
1079911,795.22,74.15,42.402,-0.2598,-0.4113,1.065,-0.3447,-0.205,False,2.0933,1.3675,clv≥0.5 & turnover≥1 & range_contract≤1.2,3
569998,419.73,69.308,40.109,-0.2598,-0.3953,1.071,-0.3251,-0.2148,False,1.5428,0.996,clv≥0.7 & atr_pct≤4.5 & range_contract≤1.2,3
228849,168.52,71.802,38.459,-0.2598,-0.5323,1.265,-0.4859,-0.0773,False,2.1953,1.2227,clv≥0.7 & hhv60_pos≥0.95 & turnover≤15,3
188479,138.79,70.963,41.243,-0.26,-0.4144,1.09,-0.4352,-0.1578,False,1.9215,1.2097,clv≥0.95 & rsi6≤75,2
1014693,747.2,76.458,43.111,-0.26,-0.4561,1.07,-0.3234,-0.2085,False,2.4224,1.6754,clv≥0.5 & atr_pct≥3.5 & rsi6≤75,3
1095004,806.34,72.116,40.887,-0.26,-0.4334,1.115,-0.3626,-0.1841,False,1.9748,1.236,clv≥0.7 & pct_chg≥0 & pct_chg≤7,3
246101,181.22,71.997,40.437,-0.26,-0.4494,1.141,-0.3744,-0.1767,False,2.0265,1.2482,clv≥0.7 & vol_ratio≥1 & range_contract≤1.2,3
1281681,943.8,74.484,41.914,-0.26,-0.4662,1.12,-0.333,-0.2044,False,2.3375,1.4771,pct_chg≥-3 & vol_ratio≥1 & turnover≥1,3
1313029,966.88,77.388,43.891,-0.26,-0.4124,1.049,-0.3248,-0.2207,False,2.5188,1.7196,pct_chg≤5 & turnover≥3 & turnover≤15,3
343890,253.23,77.379,42.296,-0.26,-0.421,1.073,-0.3112,-0.2173,False,2.173,1.4737,atr_pct≥3.5 & hhv60_pos≥0.85 & range_contract≤0.8,3
2204359,1623.24,75.002,41.918,-0.2601,-0.4072,1.096,-0.3277,-0.2073,False,2.1797,1.3746,ma20_bias≥0,1
985290,725.54,73.156,41.098,-0.2601,-0.4701,1.141,-0.3341,-0.2,False,2.1943,1.3676,pct_chg≥0 & pct_chg≤7 & vol_ratio≥1,3
320611,236.09,76.606,41.074,-0.2601,-0.5277,1.149,-0.3215,-0.2054,False,2.3272,1.5612,atr_pct≤4.5 & atr_pct≥3.5 & ma20_bias≥3,3
42946,31.62,78.275,40.439,-0.2601,-0.5393,1.166,-0.3546,-0.1628,False,2.3172,1.5528,atr_pct≥3.5 & hhv60_pos≥0.95 & range_contract≤0.8,3
1087995,801.17,76.629,42.789,-0.2603,-0.4786,1.087,-0.3354,-0.1975,False,2.4547,1.6906,clv≥0.5 & atr_pct≥3.5 & turnover≤15,3
1089636,802.38,72.026,40.94,-0.2603,-0.4197,1.099,-0.3537,-0.1917,False,1.8913,1.2022,clv≥0.7 & pct_chg≤5 & turnover≤15,3
579033,426.39,78.637,43.384,-0.2603,-0.3921,1.046,-0.25,-0.27,False,2.2933,1.5909,atr_pct≥3.5 & hhv60_pos≥0.85 & rsi6≤60,3
626390,461.26,71.153,41.158,-0.2603,-0.3554,1.061,-0.291,-0.2365,False,1.6945,1.0608,hhv60_pos≥0.85 & breadth≥45 & rsi6≤60,3
87257,64.25,70.881,38.801,-0.2604,-0.6986,1.327,-0.5756,0.0245,False,2.806,1.5385,clv≥0.7 & vol_ratio≥1.5 & hhv60_pos≥0.95,3
486596,358.32,64.424,40.491,-0.2604,-0.26,0.918,-0.3074,-0.2294,False,1.0642,0.7557,pct_chg≥-3 & atr_pct≤2.5 & rsi6≤60,3
1134004,835.05,72.274,41.692,-0.2604,-0.2876,1.029,-0.2727,-0.2509,False,1.6536,1.0638,pct_chg≥-3 & hhv60_pos≥0.85 & rsi6≤60,3
551241,405.92,76.927,40.78,-0.2604,-0.4741,1.144,-0.332,-0.2029,False,2.2398,1.4493,ma20_bias≥3 & hhv60_pos≥0.85 & range_contract≤1.2,3
1469368,1082.01,72.698,40.936,-0.2605,-0.3585,1.07,-0.3013,-0.2293,False,1.7439,1.0969,pct_chg≥-3 & hhv60_pos≥0.85 & range_contract≤1.2,3
1961529,1444.42,72.679,41.286,-0.2606,-0.4202,1.097,-0.3251,-0.211,False,1.9644,1.2452,clv≥0.5 & pct_chg≤7 & turnover≤15,3
984327,724.84,71.89,41.378,-0.2606,-0.4002,1.077,-0.3445,-0.1999,False,1.8754,1.1992,clv≥0.7 & pct_chg≤5 & rsi6≤75,3
21818,16.07,57.59,39.137,-0.2606,-0.26,0.956,-0.3712,-0.1935,False,0.972,0.6431,clv≥0.95 & atr_pct≤2.5 & rsi6≤60,3
1481826,1091.18,73.008,41.085,-0.2606,-0.3511,1.064,-0.2905,-0.2376,False,1.7492,1.1074,pct_chg≤3 & hhv60_pos≥0.85 & range_contract≤1.2,3
406852,299.6,71.447,40.997,-0.2607,-0.4106,1.091,-0.3799,-0.1852,False,1.8596,1.1807,clv≥0.85 & turnover≤15 & range_contract≤1.2,3
63361,46.66,74.647,41.551,-0.2607,-0.581,1.158,-0.6661,-0.0902,False,2.623,1.7029,clv≥0.95 & breadth≥45 & turnover≥3,3
1349247,993.55,77.06,43.073,-0.2608,-0.4538,1.075,-0.297,-0.2298,False,2.4469,1.6609,atr_pct≥3.5 & breadth≥45,2
1720081,1266.63,77.841,43.852,-0.2608,-0.377,1.028,-0.2777,-0.2464,False,2.2934,1.5909,pct_chg≥-3 & pct_chg≤3 & atr_pct≥3.5,3
923618,680.13,77.642,44.274,-0.261,-0.3788,1.028,-0.325,-0.2236,False,2.4868,1.6908,pct_chg≤5 & turnover≥3 & range_contract≤1.2,3
548620,403.99,73.704,41.308,-0.261,-0.5075,1.153,-0.3396,-0.1892,False,2.3488,1.5047,pct_chg≤7 & vol_ratio≥1.5 & turnover≤15,3
1218458,897.24,73.231,42.01,-0.2611,-0.26,1.025,-0.2693,-0.2547,False,1.7149,1.1111,pct_chg≤3 & hhv60_pos≥0.85 & rsi6≤60,3
186590,137.4,72.943,40.536,-0.2611,-0.6456,1.236,-0.4208,-0.1435,False,2.795,1.6553,vol_ratio≥1.5 & ma20_bias≥3 & breadth≥55,3
2038222,1500.9,74.473,41.578,-0.2613,-0.4129,1.102,-0.3286,-0.2088,False,2.1144,1.3216,pct_chg≥-3 & ma20_bias≥0,2
1537675,1132.31,73.138,41.085,-0.2613,-0.359,1.07,-0.297,-0.2337,False,1.7849,1.1236,hhv60_pos≥0.85 & range_contract≤1.2,2
324610,239.04,65.661,39.658,-0.2614,-0.3398,1.019,-0.3042,-0.2341,False,1.2689,0.838,clv≥0.5 & atr_pct≤3.5 & range_contract≤0.8,3
1535981,1131.06,73.134,41.082,-0.2614,-0.3588,1.07,-0.2968,-0.234,False,1.7826,1.1236,pct_chg≤7 & hhv60_pos≥0.85 & range_contract≤1.2,3
1528372,1125.46,73.107,41.073,-0.2615,-0.358,1.068,-0.2961,-0.2347,False,1.775,1.12,pct_chg≤5 & hhv60_pos≥0.85 & range_contract≤1.2,3
2163429,1593.1,78.756,44.505,-0.2617,-0.3411,1.012,-0.2784,-0.2476,False,2.3947,1.6818,pct_chg≤3 & atr_pct≥3.5,2
499826,368.06,73.015,40.505,-0.2617,-0.5474,1.189,-0.4439,-0.125,False,2.4149,1.4867,clv≥0.7 & vol_ratio≥1 & turnover≥1,3
1464028,1078.08,72.439,41.621,-0.2618,-0.393,1.071,-0.3236,-0.2164,False,1.9007,1.209,clv≥0.5 & range_contract≤1.2,2
226601,166.86,70.825,39.558,-0.2618,-0.629,1.261,-0.5117,-0.0452,False,2.5571,1.4881,clv≥0.7 & vol_ratio≥1.5,2
383531,282.42,66.875,39.401,-0.2618,-0.3744,1.05,-0.3232,-0.2225,False,1.3483,0.8818,clv≥0.7 & atr_pct≤3.5 & range_contract≤1.2,3
524677,386.36,71.357,40.708,-0.2618,-0.4213,1.101,-0.3931,-0.1735,False,1.8529,1.1782,clv≥0.85 & pct_chg≤5 & turnover≤15,3
370289,272.67,73.833,39.863,-0.2619,-0.498,1.207,-0.3905,-0.153,False,2.3013,1.3389,vol_ratio≥1 & hhv60_pos≥0.95,2
1541841,1135.38,75.431,42.626,-0.2619,-0.4408,1.095,-0.3357,-0.2052,False,2.4095,1.56,vol_ratio≥1 & turnover≥1,2
1355970,998.51,73.688,41.684,-0.2619,-0.4732,1.117,-0.3757,-0.183,False,2.2501,1.4226,clv≥0.5 & pct_chg≥0 & turnover≥1,3
388681,286.22,73.402,40.479,-0.2619,-0.5362,1.193,-0.329,-0.1996,False,2.3952,1.4783,vol_ratio≥1.5 & hhv60_pos≥0.85 & turnover≤15,3
340547,250.77,63.917,39.873,-0.2619,-0.26,0.919,-0.3037,-0.2352,False,1.0321,0.7366,atr_pct≤2.5 & hhv60_pos≥0.85 & rsi6≤60,3
971953,715.72,77.022,41.997,-0.262,-0.4679,1.113,-0.3302,-0.2088,False,2.4204,1.6032,ma20_bias≥3 & rsi6≤75,2
1812787,1334.89,72.601,41.703,-0.2621,-0.4039,1.078,-0.3188,-0.2192,False,1.9704,1.2508,clv≥0.5 & rsi6≤75,2
1940936,1429.26,77.719,43.7,-0.2621,-0.3961,1.038,-0.2856,-0.2421,False,2.343,1.6209,pct_chg≥-3 & pct_chg≤5 & atr_pct≥3.5,3
496128,365.34,68.411,40.412,-0.2622,-0.3634,1.038,-0.2977,-0.2377,False,1.4541,0.9508,clv≥0.5 & atr_pct≤4.5 & range_contract≤0.8,3
807695,594.77,71.715,39.974,-0.2622,-0.4478,1.159,-0.3633,-0.1886,False,1.993,1.171,clv≥0.5 & hhv60_pos≥0.85 & breadth≥45,3
118206,87.04,60.887,39.495,-0.2622,-0.26,0.955,-0.3432,-0.2131,False,1.039,0.7073,clv≥0.7 & atr_pct≤2.5 & rsi6≤60,3
361256,266.02,74.0,39.846,-0.2622,-0.5078,1.211,-0.3917,-0.1515,False,2.3301,1.3618,vol_ratio≥1 & ma20_bias≥0 & hhv60_pos≥0.95,3
1435403,1057.0,72.963,41.197,-0.2622,-0.3484,1.06,-0.2943,-0.2376,False,1.7599,1.1129,hhv60_pos≥0.85 & rsi6≤75 & range_contract≤1.2,3
1317009,969.82,70.249,40.194,-0.2623,-0.4058,1.084,-0.3135,-0.2243,False,1.6255,1.0403,clv≥0.5 & pct_chg≤5 & atr_pct≤4.5,3
845338,622.49,71.959,41.278,-0.2623,-0.4047,1.081,-0.3498,-0.2012,False,1.8853,1.1983,clv≥0.7 & pct_chg≤7 & range_contract≤1.2,3
346113,254.87,72.813,41.294,-0.2623,-0.503,1.145,-0.3136,-0.2174,False,2.2949,1.4445,pct_chg≥-3 & vol_ratio≥1.5 & rsi6≤75,3
768068,565.59,75.809,42.492,-0.2623,-0.5158,1.109,-0.3577,-0.204,False,2.5442,1.6684,breadth≥45 & turnover≥3 & turnover≤15,3
304247,224.04,75.8,42.377,-0.2624,-0.5045,1.108,-0.4531,-0.1277,False,2.522,1.7279,clv≥0.85 & pct_chg≥0 & atr_pct≥3.5,3
365326,269.02,73.746,39.829,-0.2624,-0.4992,1.209,-0.3926,-0.1524,False,2.2988,1.3336,pct_chg≥-3 & vol_ratio≥1 & hhv60_pos≥0.95,3
22041,16.23,76.036,40.357,-0.2624,-0.5347,1.173,-0.4963,-0.1474,False,2.3692,1.5023,hhv60_pos≥0.95 & turnover≥3 & range_contract≤0.8,3
2384284,1755.73,78.571,44.321,-0.2626,-0.362,1.021,-0.2848,-0.2441,False,2.4257,1.6997,pct_chg≤5 & atr_pct≥3.5,2
861426,634.33,76.475,41.534,-0.2626,-0.4783,1.122,-0.3285,-0.2109,False,2.3295,1.5257,pct_chg≥-3 & ma20_bias≥3 & rsi6≤75,3
767275,565.0,69.446,41.377,-0.2627,-0.3482,1.022,-0.2916,-0.2419,False,1.5291,1.0074,clv≥0.5 & atr_pct≤4.5 & rsi6≤60,3
287411,211.64,75.96,39.456,-0.2627,-0.4987,1.185,-0.3446,-0.1908,False,2.101,1.3289,pct_chg≤3 & ma20_bias≥3 & hhv60_pos≥0.95,3
995327,732.94,72.502,41.667,-0.2627,-0.2962,1.03,-0.2748,-0.2532,False,1.6782,1.0766,hhv60_pos≥0.85 & rsi6≤60 & range_contract≤1.2,3
1195081,880.03,70.075,40.572,-0.2628,-0.3879,1.061,-0.3,-0.2353,False,1.595,1.0327,clv≥0.5 & atr_pct≤4.5 & rsi6≤75,3
433599,319.29,75.941,41.057,-0.2628,-0.4827,1.132,-0.3831,-0.176,False,2.2404,1.4545,pct_chg≥0 & ma20_bias≥3 & range_contract≤1.2,3
217233,159.97,71.018,40.848,-0.2629,-0.4481,1.124,-0.4766,-0.1375,False,2.0172,1.2401,clv≥0.95 & pct_chg≥-3,2
1292181,951.53,74.369,41.195,-0.2629,-0.437,1.122,-0.3315,-0.211,False,2.1535,1.3289,ma20_bias≥0 & breadth≥45,2
2035791,1499.11,77.663,43.628,-0.2629,-0.4057,1.043,-0.2898,-0.2401,False,2.3756,1.6393,pct_chg≥-3 & pct_chg≤7 & atr_pct≥3.5,3
217459,160.13,71.021,40.845,-0.263,-0.4487,1.124,-0.4763,-0.1376,False,2.0195,1.2407,clv≥0.95,1
698892,514.65,79.09,44.996,-0.263,-0.3715,1.014,-0.2992,-0.2338,False,2.6839,1.9108,pct_chg≥-3 & pct_chg≤3 & atr_pct≥5,3
818611,602.81,78.418,44.572,-0.263,-0.3964,1.026,-0.3246,-0.2252,False,2.6364,1.8308,atr_pct≥3.5 & turnover≥3 & range_contract≤1.2,3
824654,607.26,72.615,40.541,-0.2631,-0.5012,1.174,-0.3863,-0.1644,False,2.2792,1.3761,clv≥0.5 & pct_chg≥0 & vol_ratio≥1,3
2479139,1825.58,78.493,44.238,-0.2632,-0.3721,1.026,-0.2882,-0.2423,False,2.4493,1.7131,pct_chg≤7 & atr_pct≥3.5,2
58495,43.07,60.048,39.212,-0.2633,-0.26,0.962,-0.3578,-0.2068,False,1.0267,0.6954,clv≥0.85 & atr_pct≤2.5 & rsi6≤60,3
868557,639.59,71.986,40.423,-0.2633,-0.3947,1.097,-0.3111,-0.2274,False,1.7785,1.0953,hhv60_pos≥0.85 & breadth≥45 & range_contract≤1.2,3
442656,325.96,70.748,40.397,-0.2634,-0.3732,1.076,-0.3087,-0.2317,False,1.6635,1.0283,hhv60_pos≥0.85 & breadth≥45 & range_contract≤0.8,3
2094771,1542.54,77.563,43.612,-0.2635,-0.4117,1.048,-0.2958,-0.2362,False,2.4129,1.6537,pct_chg≥-3 & atr_pct≥3.5,2
325038,239.35,62.502,38.772,-0.2635,-0.26,0.989,-0.3227,-0.2268,False,1.0923,0.733,clv≥0.5 & atr_pct≤2.5 & rsi6≤75,3
553594,407.65,71.612,40.724,-0.2635,-0.4325,1.111,-0.3987,-0.1717,False,1.9329,1.2179,clv≥0.85 & pct_chg≥0 & pct_chg≤7,3
1670399,1230.04,72.373,41.128,-0.2636,-0.4321,1.107,-0.3407,-0.2047,False,1.9963,1.2465,clv≥0.5 & pct_chg≥0 & pct_chg≤7,3
62998,46.39,69.396,38.922,-0.2636,-0.5417,1.249,-0.6145,-0.0303,False,2.1794,1.2142,clv≥0.95 & vol_ratio≥1 & hhv60_pos≥0.85,3
73105,53.83,69.66,41.797,-0.2636,-0.3549,1.045,-0.4033,-0.1944,False,1.7784,1.1202,clv≥0.95 & rsi6≤75 & range_contract≤0.8,3
1188304,875.04,71.908,40.223,-0.2636,-0.4399,1.142,-0.3422,-0.2018,False,1.9569,1.1765,pct_chg≥0 & hhv60_pos≥0.85 & turnover≤15,3
2538119,1869.01,78.391,44.21,-0.2637,-0.3786,1.03,-0.2933,-0.2391,False,2.4784,1.7241,atr_pct≥3.5,1
1380538,1016.6,74.061,42.314,-0.2637,-0.4294,1.074,-0.3371,-0.2139,False,2.1556,1.4056,clv≥0.5 & turnover≥1 & rsi6≤75,3
234601,172.75,66.38,38.918,-0.2637,-0.3926,1.07,-0.3575,-0.2054,False,1.3527,0.8763,clv≥0.85 & pct_chg≤3 & atr_pct≤3.5,3
903082,665.01,76.392,41.251,-0.2637,-0.4653,1.123,-0.3183,-0.2201,False,2.2312,1.4514,pct_chg≥-3 & pct_chg≤3 & ma20_bias≥3,3
129625,95.45,67.174,39.856,-0.2638,-0.388,1.058,-0.343,-0.2159,False,1.4418,0.9365,clv≥0.85 & atr_pct≤4.5 & range_contract≤0.8,3
1204180,886.73,72.251,40.414,-0.2638,-0.4219,1.13,-0.3203,-0.2209,False,1.9401,1.1584,pct_chg≥-3 & hhv60_pos≥0.85 & breadth≥45,3
1016139,748.26,76.931,41.73,-0.2639,-0.458,1.114,-0.3214,-0.2185,False,2.3343,1.5299,pct_chg≤3 & ma20_bias≥3,2
294028,216.52,73.385,39.933,-0.264,-0.623,1.215,-0.4139,-0.1754,False,2.388,1.488,atr_pct≤4.5 & ma20_bias≥3 & turnover≥3,3
1160060,854.24,78.216,44.267,-0.264,-0.4383,1.047,-0.3308,-0.2207,False,2.7254,1.9048,atr_pct≥3.5 & turnover≥3 & turnover≤15,3
1383265,1018.6,75.603,42.669,-0.2641,-0.4222,1.081,-0.319,-0.2218,False,2.3124,1.5142,pct_chg≤5 & vol_ratio≥1 & turnover≥1,3
739907,544.85,74.748,42.265,-0.2642,-0.5553,1.124,-0.4125,-0.1732,False,2.5852,1.6985,pct_chg≥0 & turnover≥3 & turnover≤15,3
8810,6.49,71.373,43.621,-0.2642,-0.3255,1.032,-0.4616,-0.1075,False,2.0867,1.299,vol_ratio≥1.5 & rsi6≤60 & range_contract≤0.8,3
121792,89.68,76.698,40.095,-0.2642,-0.6042,1.206,-0.3698,-0.1563,False,2.4402,1.5865,atr_pct≤4.5 & atr_pct≥3.5 & hhv60_pos≥0.95,3
1458627,1074.1,72.403,41.587,-0.2643,-0.3939,1.068,-0.3236,-0.2207,False,1.8932,1.2053,clv≥0.5 & pct_chg≤7 & range_contract≤1.2,3
64531,47.52,71.476,40.438,-0.2643,-0.5254,1.171,-0.4095,-0.1397,False,2.2317,1.3572,clv≥0.5 & vol_ratio≥1.5 & range_contract≤1.2,3
793701,584.46,67.672,39.909,-0.2643,-0.3652,1.039,-0.3117,-0.2319,False,1.3897,0.9119,clv≥0.5 & atr_pct≤3.5 & rsi6≤75,3
520623,383.37,73.311,39.475,-0.2644,-0.4358,1.157,-0.3529,-0.193,False,1.899,1.1509,pct_chg≤5 & hhv60_pos≥0.95,2
646943,476.39,67.226,39.703,-0.2644,-0.3594,1.033,-0.309,-0.2348,False,1.3435,0.8849,clv≥0.5 & atr_pct≤3.5 & range_contract≤1.2,3
493561,363.45,73.834,39.486,-0.2644,-0.4483,1.164,-0.3543,-0.1909,False,1.9456,1.1858,pct_chg≤5 & ma20_bias≥0 & hhv60_pos≥0.95,3
897940,661.22,78.776,44.751,-0.2645,-0.4129,1.032,-0.3275,-0.2152,False,2.8218,2.0,pct_chg≥-3 & atr_pct≥5,2
312038,229.78,73.965,40.075,-0.2645,-0.5745,1.218,-0.4711,-0.0955,False,2.497,1.5276,clv≥0.7 & pct_chg≥2 & hhv60_pos≥0.85,3
807868,594.9,78.934,44.869,-0.2646,-0.3915,1.021,-0.3126,-0.2265,False,2.7372,1.951,pct_chg≥-3 & pct_chg≤5 & atr_pct≥5,3
205602,151.4,76.122,39.44,-0.2646,-0.4931,1.182,-0.359,-0.182,False,2.0977,1.3235,ma20_bias≥3 & hhv60_pos≥0.95 & range_contract≤1.2,3
404005,297.5,70.649,41.378,-0.2648,-0.3821,1.054,-0.3442,-0.2117,False,1.7495,1.1161,clv≥0.7 & pct_chg≤3 & range_contract≤0.8,3
141321,104.07,70.388,41.01,-0.2648,-0.3999,1.077,-0.4011,-0.1897,False,1.7948,1.1366,clv≥0.95 & turnover≤8 & range_contract≤1.2,3
185733,136.77,70.604,39.056,-0.2649,-0.5214,1.235,-0.5176,-0.0764,False,2.192,1.2403,clv≥0.85 & vol_ratio≥1 & hhv60_pos≥0.85,3
1082233,796.93,78.155,43.346,-0.2649,-0.4452,1.066,-0.327,-0.2134,False,2.5539,1.7699,atr_pct≥3.5 & ma20_bias≥0 & rsi6≤75,3
493076,363.09,73.741,41.337,-0.265,-0.4945,1.143,-0.3336,-0.2023,False,2.3002,1.4748,pct_chg≤5 & vol_ratio≥1.5 & turnover≤15,3
1749713,1288.45,75.926,42.314,-0.265,-0.4295,1.088,-0.3409,-0.2103,False,2.301,1.496,pct_chg≤7 & ma20_bias≥0 & turnover≥1,3
57631,42.44,74.522,41.342,-0.2651,-0.568,1.147,-0.6047,-0.1061,False,2.4585,1.6205,clv≥0.95 & turnover≥3 & turnover≤8,3
514547,378.9,73.216,39.44,-0.2651,-0.4361,1.156,-0.3542,-0.1936,False,1.8921,1.1455,pct_chg≥-3 & pct_chg≤5 & hhv60_pos≥0.95,3
378177,278.48,78.322,44.15,-0.2652,-0.465,1.056,-0.402,-0.1676,False,2.8861,2.0638,clv≥0.5 & atr_pct≥5 & breadth≥45,3
317406,233.73,68.26,39.556,-0.2653,-0.4062,1.081,-0.3712,-0.196,False,1.5059,0.9655,clv≥0.85 & pct_chg≤3 & atr_pct≤4.5,3
1480149,1089.95,75.523,42.581,-0.2654,-0.4351,1.088,-0.3263,-0.2183,False,2.3525,1.5385,pct_chg≤7 & vol_ratio≥1 & turnover≥1,3
97180,71.56,76.304,42.603,-0.2655,-0.4868,1.091,-0.4886,-0.1453,False,2.4793,1.7161,clv≥0.95 & atr_pct≥3.5 & breadth≥45,3
312707,230.27,73.219,41.663,-0.2656,-0.4309,1.083,-0.4242,-0.1781,False,2.0474,1.3287,clv≥0.85 & turnover≥1 & range_contract≤1.2,3
567837,418.14,73.949,41.147,-0.2657,-0.5744,1.18,-0.4006,-0.1557,False,2.6062,1.6549,pct_chg≥2 & vol_ratio≥1,2
499687,367.96,70.013,41.157,-0.2657,-0.3634,1.058,-0.3101,-0.2322,False,1.684,1.0479,pct_chg≥0 & hhv60_pos≥0.85 & rsi6≤60,3
1188954,875.52,72.237,40.964,-0.2658,-0.433,1.106,-0.3659,-0.1919,False,1.9764,1.2448,clv≥0.7 & pct_chg≥-3 & pct_chg≤7,3
860538,633.68,78.877,44.782,-0.2658,-0.4048,1.027,-0.3198,-0.2231,False,2.7752,1.9769,pct_chg≥-3 & pct_chg≤7 & atr_pct≥5,3
1923567,1416.47,78.759,44.664,-0.2659,-0.3457,1.008,-0.2859,-0.2506,False,2.4519,1.7241,pct_chg≤3 & atr_pct≥3.5 & turnover≥1,3
1461382,1076.13,74.544,42.343,-0.2659,-0.4077,1.061,-0.3028,-0.2398,False,2.064,1.3364,pct_chg≤3 & breadth≥45 & turnover≥1,3
824381,607.06,74.259,41.489,-0.2659,-0.4012,1.095,-0.2902,-0.2462,False,2.072,1.2992,vol_ratio≥1 & hhv60_pos≥0.85 & rsi6≤75,3
968736,713.35,69.709,40.368,-0.2661,-0.3835,1.053,-0.3064,-0.2372,False,1.5392,0.998,clv≥0.5 & atr_pct≤4.5 & range_contract≤1.2,3
72356,53.28,69.562,41.495,-0.2662,-0.3614,1.045,-0.3875,-0.2058,False,1.7279,1.0969,clv≥0.95 & turnover≤8 & range_contract≤0.8,3
1559641,1148.48,72.134,41.065,-0.2664,-0.4239,1.097,-0.3382,-0.2119,False,1.9301,1.2106,clv≥0.5 & pct_chg≥0 & pct_chg≤5,3
391442,288.25,71.277,40.884,-0.2664,-0.4149,1.091,-0.3866,-0.1909,False,1.8667,1.1765,clv≥0.85 & pct_chg≥0 & range_contract≤1.2,3
260669,191.95,71.782,40.038,-0.2664,-0.4807,1.161,-0.4316,-0.1446,False,2.0718,1.291,clv≥0.85 & pct_chg≤7 & vol_ratio≥1,3
1788742,1317.19,73.471,41.421,-0.2664,-0.347,1.055,-0.2867,-0.2507,False,1.8,1.1453,pct_chg≤3 & hhv60_pos≥0.85 & rsi6≤75,3
1304467,960.58,77.104,43.016,-0.2665,-0.4518,1.068,-0.2935,-0.2432,False,2.4005,1.6416,pct_chg≤7 & atr_pct≥3.5 & breadth≥45,3
482517,355.31,67.196,39.174,-0.2666,-0.3863,1.059,-0.3294,-0.2252,False,1.3703,0.8933,clv≥0.7 & pct_chg≤3 & atr_pct≤3.5,3
1250919,921.15,74.395,41.116,-0.2666,-0.4333,1.113,-0.3257,-0.2219,False,2.0956,1.31,pct_chg≤7 & ma20_bias≥0 & breadth≥45,3
457940,337.22,73.407,40.645,-0.2666,-0.5605,1.187,-0.3467,-0.1927,False,2.4542,1.5361,vol_ratio≥1.5 & ma20_bias≥0 & turnover≤15,3
866629,638.17,77.125,42.174,-0.2666,-0.4869,1.11,-0.3438,-0.2099,False,2.5095,1.676,ma20_bias≥3 & turnover≥1 & rsi6≤75,3
189618,139.63,74.614,39.22,-0.2667,-0.563,1.22,-0.4966,-0.0966,False,2.2708,1.4437,clv≥0.85 & ma20_bias≥3 & turnover≤8,3
577878,425.54,71.715,40.776,-0.2668,-0.433,1.106,-0.4029,-0.1744,False,1.9375,1.2255,clv≥0.85 & pct_chg≥-3 & pct_chg≤7,3
1191987,877.75,72.242,40.962,-0.2669,-0.4334,1.105,-0.367,-0.193,False,1.9785,1.2461,clv≥0.7 & pct_chg≤7,2
126849,93.41,73.324,39.016,-0.267,-0.5699,1.242,-0.3728,-0.1632,False,2.2805,1.3845,pct_chg≤5 & vol_ratio≥1.5 & hhv60_pos≥0.95,3
905013,666.43,73.64,41.366,-0.2671,-0.5218,1.149,-0.3731,-0.1863,False,2.4169,1.513,pct_chg≥0 & vol_ratio≥1 & turnover≥1,3
2134161,1571.55,78.549,44.447,-0.2671,-0.3692,1.018,-0.2936,-0.2467,False,2.4816,1.7414,pct_chg≤5 & atr_pct≥3.5 & turnover≥1,3
172441,126.98,72.811,41.354,-0.2672,-0.4805,1.118,-0.528,-0.1296,False,2.193,1.3972,clv≥0.95 & pct_chg≥-3 & turnover≥1,3
172663,127.15,72.811,41.349,-0.2673,-0.481,1.119,-0.5278,-0.1297,False,2.1954,1.3979,clv≥0.95 & turnover≥1,2
1777935,1309.23,72.504,41.632,-0.2674,-0.4035,1.072,-0.3188,-0.2286,False,1.9414,1.2374,clv≥0.5 & pct_chg≤7 & rsi6≤75,3
726015,534.62,73.881,40.863,-0.2674,-0.483,1.157,-0.3434,-0.2073,False,2.3139,1.3997,vol_ratio≥1 & ma20_bias≥0 & breadth≥45,3
96736,71.23,76.184,42.472,-0.2675,-0.486,1.084,-0.4539,-0.1553,False,2.3807,1.6779,clv≥0.95 & atr_pct≥3.5 & turnover≤8,3
205597,151.4,72.95,41.26,-0.2675,-0.4862,1.148,-0.3174,-0.2282,False,2.3122,1.4291,pct_chg≤5 & vol_ratio≥1.5 & breadth≥55,3
1904400,1402.36,73.561,41.378,-0.2675,-0.3597,1.062,-0.2905,-0.2496,False,1.8359,1.1641,pct_chg≤5 & hhv60_pos≥0.85 & rsi6≤75,3
581754,428.39,73.309,39.639,-0.2676,-0.4547,1.179,-0.3777,-0.1789,False,2.0716,1.2066,hhv60_pos≥0.95,1
1862274,1371.34,72.454,41.206,-0.2676,-0.4164,1.086,-0.3268,-0.2224,False,1.9149,1.2174,clv≥0.5 & pct_chg≤5 & turnover≤15,3
